voter,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,first_date,last_date,first_from,first_to,last_from,last_to
0x22e2f326fe5a1d07e1214eb1c08346fd816e8375,100,406,406,100,0,42,58,1654069462,1665892082,self,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,self,0x167e42a1c7ab4be03764a2222aac57f5f6754411
0xa2f498d6c1f63cbe636ad3daaf4c3e23cdce9663,37,382,264,32,5,5,5,1656157520,1687371877,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0xca11bde05977b3631167028862be2a173976ca11
0xb08b2647e977c782761bc36caaa369f468049d2f,100,214,213,98,2,29,33,1670687422,1687595539,self,0x3eece7a5fdda7c6b48c0e0d3da0bee2708626a48,self,0xca11bde05977b3631167028862be2a173976ca11
0x6ebb8eacbb89b4a04b354c247aa4f40c655655ae,61,112,0,52,9,0,0,1679491926,1688545309,0x164e644a4649026ea604f3bd0ae52631ef5544dd,self,self,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8
0x9f48752d0eac731117da7499b1274543716f7d0c,53,211,138,44,9,0,2,1670912085,1688109487,0xd2fd56dc123d1ea0a1d07cbf189663eba7845f2b,self,self,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b
0xbc15e8fad60af761b5da1545515d164cd7dfacf2,100,216,216,100,0,49,51,1670516175,1671457934,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,self,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58
0x9fefb01133f63d81b10bca1ee47be40ef6535443,100,436,437,99,1,47,53,1651496614,1665079273,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465
0x362a04ba0138ea4c4b56bdf3c2639283f275ee63,27,87,87,25,2,1,1,1681616934,1688584249,self,0x864edff094a4974ce2f665aad92e8d05ed5989cb,self,0x3a23f943181408eac424116af7b7790c94cb97a5
0x9b6cb5ee13014110211304de0c5cee1d9410a67f,73,75,75,67,6,3,5,1682691881,1688648613,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0xc1783c4e4b631374a9822c1cf8dd765b1b29016f
0xb5f5d4680f15b12cb72c326578b2674d11a92427,72,240,188,69,3,10,9,1668452398,1689007769,0xacb47be13e50124c7ec22405b608d0e895ab6f3c,self,self,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b
0x2b2d337a62c7f8c0d8f013dca03738baddaa0a9d,100,419,382,100,0,40,60,1652965003,1665652141,self,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0xe4a8840ba281865797cfaf7bcfc0876771285643,46,96,56,42,4,1,1,1680902458,1689159077,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b
0xb8d32d8b07292b1d961a757fbb5926505e355e1a,100,318,318,98,2,46,54,1661700088,1667391711,self,0x54a06197130e02aa0244c4a413f70c52348c3610,self,0xd5a8f233cbddb40368d55c3320644fb36e597002
0x936df0fb2134e04948c2a07482486e1362c38c9d,100,601,603,96,4,44,56,1637227953,1653295751,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0xd5543aa4d2489f90e0b41dd172cbc16b25ff62e2,78,234,234,78,0,33,38,1668972273,1686754479,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,self,0xade63d643564aaa8c2a86f2244f43b5eb00ed5e6
0x164e644a4649026ea604f3bd0ae52631ef5544dd,23,112,112,15,8,1,2,1679487905,1688545041,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465
0xe2c8f9e17a6d5c6df24444fe3050360a14822904,100,448,448,94,6,19,27,1650473793,1687513997,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,self,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6
0x0c47c5f0d8aa01470095149a63ee69cb60ada1b1,90,381,330,87,3,6,10,1656264742,1688226497,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0xcdf27f107725988f2261ce2256bdfcde8b382b10
0x2f2107c485c8988fed3ad22cedd5d24b2ca3d939,17,77,0,14,3,0,0,1682518705,1687295217,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,self,self,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b
0x2a35b6c24bd57a975a93b5c67402ecbcda5ab17b,100,361,361,100,0,46,54,1658000995,1661272477,self,0x3ff61f4d7e1d912ca3cb342581b2e764ae24d017,self,0xc36442b4a4522e871399cd717abdd847ab11fe88
0xa601b8e67677f540aeb65c47229a8ecba7e5b984,100,339,292,99,1,42,58,1659909362,1665817075,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
0xb44023b03db6d6c9782e52969a02145143336ac7,100,573,518,99,1,50,50,1639664243,1658506475,0x77259366ba576cb32c3ccaa211192d276352e3ad,self,self,0x8700daec35af8ff88c16bdf0418774cb3d7599b4
0xdf377beb9cf4a2eaacfcc6015991bcd83f52a391,100,296,284,100,0,42,58,1663579345,1665226714,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465,self,0x38f79beffc211c6c439b0a3d10a0a673ee63afb4
0xaa04e410add2d662e33cbdfbb5320764d39b1486,68,96,0,67,1,0,0,1680892344,1688837241,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,self,self,0x80c67432656d59144ceff962e8faf8926599bcf8
0x3cc11c822b20f4bb207c69dfba07a190c4a19546,100,318,276,96,4,45,55,1661699117,1679841619,0x55dd7d8db617e34c37b43db2e1ef154e2558c6df,self,self,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6
0x19f681d32399ab0383c1099f2ee7d1e6643802cc,60,102,102,55,5,8,7,1680349211,1688641483,self,0x4200000000000000000000000000000000000042,self,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b
0x0142e4928bd999cf854ea7764108b3e66b64b902,100,350,330,100,0,43,57,1658950781,1662035839,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0xd5a8f233cbddb40368d55c3320644fb36e597002
0x41df0661552a71df29b11cbbe56ec4ef37b8a193,28,34,0,25,3,0,0,1686251379,1689018965,0x2fc617e933a52713247ce25730f6695920b3befe,self,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465
0x63597212878bebf90e39442f1bef7de13be0f4b8,100,231,207,98,2,41,45,1669228637,1682156610,self,0xa420b2d1c0841415a695b81e5b867bcd07dff8c9,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0x3c79d3e9ec6a989e3552c486251e6c7cbfda996f,4,28,0,4,0,0,0,1686741553,1688915621,self,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465
0xd182768d1a7b9a09515464e017dbcdaa2993e059,100,601,604,98,2,45,55,1637226614,1653291970,self,0xe592427a0aece92de3edee1f18e0157c05861564,0x80c67432656d59144ceff962e8faf8926599bcf8,self
0x2caf27200ca339d7a400f4bf94dbddbfd719468a,100,433,433,98,2,55,45,1651732573,1653754882,self,0x20975da6eb930d592b9d78f451a9156db5e4c77b,self,0xa95579592078783b409803ddc75bb402c217a924
0x6ef80bfe113751c69957aaf479a1f8c036149a25,2,138,0,2,0,0,0,1677229512,1686741777,self,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,self,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc
0x2db6a02417031ff8543d8c7f5805893fa1005028,100,469,602,99,1,44,56,1648637596,1672315619,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0xc36442b4a4522e871399cd717abdd847ab11fe88
0x81e34639ded2fc0ce0b46609ea41c5897f8143c2,100,362,279,98,2,38,41,1657906665,1671642252,0xc38cb33426bff1e6264f990824d5f3c06820dfa4,self,self,0x1e04c33cd5a015e1ced0e3ecd8bdc42902512124
0xee05c32cec503bed8c46fe28189ef455fc8987ce,20,101,97,19,1,0,2,1680430249,1687773971,self,0xcd98de456b233d828e4419eb1c24424fa02d8714,self,0x544c2bd4a3ce5015036eb95ce3ba9626d25ad8c8
0x2b43b3fcc798bb824b927e26f75f4caa4cb3ba57,100,414,445,98,2,49,51,1653405776,1657871583,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0x00c0184c0b5d42fba6b7ca914b31239b419ab80b
0x9133328cdf299a6fd4888c094dddba8a16a8d799,5,49,112,5,0,0,1,1684964700,1688052325,self,0x31f88a359a045aba182a3e1d05ceaa5a5b0f5912,self,0x47c2a56176335fb2b1ded8e7b5acb136d307dc2d
0x08ede5c20c6cb3b5f84f918322126ab207ac6cd0,100,466,466,97,3,41,59,1648927647,1667196189,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0
0xda7a1902c98691b113fbf4df7136208ee754f2f7,15,61,0,12,3,0,0,1683878100,1686748617,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x2d4b7ec9923b9cf22d87ced721e69e1f8ed96a0a
0x0b6b753116e4f856c78355d4aac941c980215882,100,345,232,93,7,32,38,1659344509,1681269766,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x80c67432656d59144ceff962e8faf8926599bcf8
0x7d96b51289f98ae86d791664ba07ea8171397622,9,40,0,8,1,0,0,1685692840,1687792387,0x05cf03eeeaa89b5f4f43faea05264322b471ec21,self,self,0xfaf8968a7f659c9b6abfad39b02db1d851a57ea6
0x956fd5ba28076f78da4c590d7e48aaf8b738fb8a,85,134,98,82,3,5,4,1677621447,1688894093,0x2d2cc0eb095e43204e0c087e07dbf95909650939,self,self,0x1bd2a49ee1a4e1a07aeb88cd6831a63accc35229
0x80269fceaa65ebc36c115f919b1b2a2b0aafd785,26,92,92,26,0,2,64,1681194045,1688174209,self,0x0a9f824c05a74f577a536a8a0c673183a872dff4,self,0x0a9f824c05a74f577a536a8a0c673183a872dff4
0x5744f6fe64bd2c22e0ce39d67abeb730cc9079a6,28,96,96,27,1,7,9,1680887736,1688558237,self,0xb44e505ed5a16cf50bdf7f2ada6bde1cf6f62d0d,self,0x0a9f824c05a74f577a536a8a0c673183a872dff4
0x2a6b7d01ed691c6e17719f486e7b48b189913f0e,100,330,329,97,3,45,55,1660655814,1663745308,self,0x4200000000000000000000000000000000000006,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0x2945f80f8cc4f4d16b104a5d1e0e7819a966f0f0,83,86,87,81,2,3,5,1681705995,1688864319,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x1846fb181a12644dec6af707b23b39d2d19c1879
0x00b7c84dbbd871a8eb209138174d1ef378f015a0,100,461,460,95,5,50,50,1649351066,1658489591,self,0x20975da6eb930d592b9d78f451a9156db5e4c77b,self,0x061b87122ed14b9526a813209c8a59a633257bab
0xab678725ea857a69b1733747879decc4f8b4e52c,100,288,288,100,0,47,53,1664306706,1669192240,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58
0x6854fffa71a4ae49df700d087d377a297c595386,100,596,603,100,0,51,49,1637661604,1654167382,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x00d59bc35174c3b250dd92a363495d38c8777a49
0x3fb0d1e89693b8709de60d835452a4712d1c9b04,25,38,0,25,0,0,0,1685901922,1688874877,self,0x8e1bd5da87c14dd8e08f7ecc2abf9d1d558ea174,self,0x4200000000000000000000000000000000000042
0xd5b04aa0457cd77dda2087e1abb66b672373d30f,100,226,226,99,1,47,53,1669595174,1670289988,self,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,self,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40
0x5465e6e3b18ff3657c538dc1df5d3ad9f82e17a8,100,245,245,99,1,46,54,1667949430,1675537180,self,0x69dd38645f7457be13571a847ffd905f9acbaf6d,self,0x794a61358d6845594f94dc1db02a252b5b4814ad
0x9f0f5be7aa754b1134e3a88c44bd4a72c2468f99,100,368,278,100,0,22,31,1657376219,1679317914,self,0x69a68eb548a37ee475d9f89646945588558796d1,self,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9
0x71e4903a30dc4595e5f70af41ac314ac09d3ff83,46,203,61,46,0,0,1,1671634644,1689043603,self,0x1e04c33cd5a015e1ced0e3ecd8bdc42902512124,self,0x63ab86005e8c80f2894961725af370a2dfa5676f
0xa1b0b899f843ec4caee771ed7c15fac333f28d7c,100,123,138,98,2,26,74,1678511348,1680970624,self,0xf22cff2d18f20300175a97ef7d1e9c204c5139fe,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0x7c97eea99d8b8fa4a3269c00c0d5279b3c229017,26,459,371,26,0,9,12,1649468388,1686742791,self,0xdbd4ffc32b34f630dd8ac18d37162ec8462db7db,self,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc
0xa4e24a3d339ee8891c8800acacb87fdf0b473bd6,23,93,0,20,3,0,0,1681097345,1688610527,self,0x864edff094a4974ce2f665aad92e8d05ed5989cb,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465
0x67adfab056edc1a03602139b8ac36a06fc62f1bb,100,290,290,100,0,41,59,1664116956,1667137014,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x794a61358d6845594f94dc1db02a252b5b4814ad
0xd94f53bc2ec829601bab7f7478a2f94f48322e63,100,411,93,95,5,0,12,1653663552,1687911679,0x6854fffa71a4ae49df700d087d377a297c595386,self,self,0xb3320598831f74cedf7a515eeaab44e9c8571117
0x8e3e5238c4b002822c3e99c5b256a646c7ea3158,100,384,157,95,5,12,15,1655990281,1686203847,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0x3a23f943181408eac424116af7b7790c94cb97a5
0xc8697902f7f79c32d5a58dd5db6df0293de925ed,100,93,93,98,2,7,30,1681162095,1687360227,0x70d144eb0f6810c77d2f11298ad6fc7756e03182,self,self,0x2bd6ead165c5d8695280c8cd7b3e19bfa5c8bcfe
0x8efd27a5a585e2220d3d013f24722d8474eaa6f9,6,87,87,5,1,0,1,1681652524,1686742867,0x5d36a202687fd6bd0f670545334bf0b4827cc1e2,self,self,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc
0x194d2ff0394e9bea4554fc4d171f5a92145d2d2d,32,96,109,27,5,0,1,1680862922,1689078735,0x4a889a12c7c5aeccfe956fe06d6286ef43bbd445,self,self,0xc8a340b10507bb2c5a2d4529bdd72ef669273055
0x6e7e7b524e90e2d21baa68870c0b7180c5e45640,97,96,96,92,5,7,8,1680865359,1688317419,0x17f52a50227ea7aa6042eaae44c84a9a9d59d092,self,self,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae
0x5f0614130e3b9442ef1a86675db7ee247177ce75,27,104,203,25,2,1,1,1680196336,1689149971,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465
0x1934d8ae1bafd5562fa92e510faf39f2addf9a48,100,227,215,100,0,39,47,1669536242,1683280514,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465,self,0xead311112b1057f4850d6b67603a6b40c6677198
0x981aee3cf2378cf0b8059f77c0d32730d0a489ab,36,420,426,36,0,3,7,1652867919,1689144079,self,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,self,0x5cd1854a24d072d235637bdc89902ebf5642088a
0xde2ca70e71829962a99a2552d826ac37e51882e7,100,393,340,99,1,46,54,1655217588,1665994318,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0xaa30d6bba6285d0585722e2440ff89e23ef68864
0x58f2b059387ca0bd613e720ab0c55c872e11e9ca,100,290,290,99,1,45,55,1664115992,1665407183,0x9b32e12d0678628aee378dbdf92f7f66f3f4df80,self,self,0xc36442b4a4522e871399cd717abdd847ab11fe88
0x8ef9e131dc534cf385f93e57a4bab2de4bc349b3,100,509,509,88,12,47,53,1645172449,1659693126,self,0xe592427a0aece92de3edee1f18e0157c05861564,self,0x8700daec35af8ff88c16bdf0418774cb3d7599b4
0xd317a4ff56b5b3855bfac84e5e377225d69a45fb,94,83,83,92,2,8,4,1681946275,1687482227,0xdf90c9b995a3b10a5b8570a47101e6c6a29eb945,self,self,0xbeae1b06949d033da628ba3e5af267c3e740494b
0xaa155507f6afbe966acb85fa077acf7e1c761a7f,100,602,603,98,2,45,55,1637186792,1658997111,self,0x86ca30bef97fb651b8d866d45503684b90cb3312,self,0x81b30ff521d1feb67ede32db726d95714eb00637
0x8d33816bc917181aca775f2234acfd8358eb8c6e,34,62,60,33,1,1,1,1683800179,1688584369,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0x934eb5fc5f46acace37e6f4c1530447244079da2,100,351,333,100,0,50,50,1658860364,1667412413,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0xaa30d6bba6285d0585722e2440ff89e23ef68864
0x8bccacc8afead4e32dc7b437112fc7e3bbf75912,14,73,138,10,4,0,2,1682850865,1688824341,0x71e4903a30dc4595e5f70af41ac314ac09d3ff83,self,self,0x1111111254eeb25477b68fb85ed929f73a960582
0x3ab2ce285b84b6709144e0d41933cabadc03c1e7,28,98,95,27,1,0,1,1680687413,1688392335,self,0x864edff094a4974ce2f665aad92e8d05ed5989cb,self,0x0a9f824c05a74f577a536a8a0c673183a872dff4
0x869ef15ade5a7024bda53a069bf49687ba272700,100,522,604,99,1,43,57,1644059505,1658860818,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x81b30ff521d1feb67ede32db726d95714eb00637
0x0bf1fee0f3dbb4031e4c12e2985df93f267d53ab,100,603,575,100,0,46,54,1637079350,1655548952,self,0xb8df6cc3050cc02f967db1ee48330ba23276a492,self,0x6cc6050be3214d14db46188e5df59bdeae97a42a
0xf664dbed3dbc94da03ffab5c53169d066c4a501a,36,62,60,34,2,1,2,1683800423,1688625249,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x3a23f943181408eac424116af7b7790c94cb97a5
0x5e54b05d2e1d3f62a1e59b50f985fd466eeb4f56,29,62,60,27,2,1,2,1683800332,1688623693,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x3a23f943181408eac424116af7b7790c94cb97a5
0x3686d218366bb925d58a72b77fe0ab6a7ef8cc07,32,62,60,30,2,1,4,1683800483,1688626445,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x3a23f943181408eac424116af7b7790c94cb97a5
0x0150c608a25176c08d9bc8b43d0dc64e4c9f4a58,72,234,138,67,5,3,6,1668961121,1688757193,self,0xf762c3fc745948ff49a3da00ccdc6b755e44305e,self,0x3a23f943181408eac424116af7b7790c94cb97a5
0x588cb422529485c637c15bbfcbe1617714c26343,30,62,60,29,1,1,4,1683800269,1686927841,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0xd85b5e176a30edd1915d6728faebd25669b60d8b
0x682ae8c498ca3685baa76654bc71e5f0d532644a,100,233,233,100,0,43,57,1669029195,1669377192,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,self,0x93bab043d534fbfdd13b405241be9267d393b827
0x7792789db97dad51d712698b740261aa3624a4ce,100,343,231,96,4,34,41,1659517853,1680762842,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x52629961f71c1c2564c5aa22372cb1b9fa9eba3e
0x0ccae05a604ec3ce059a73f42d5d78c5dafa4059,100,343,231,92,8,30,36,1659536145,1684847227,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0xead311112b1057f4850d6b67603a6b40c6677198
0x766235a4fa3ed76bd5310078d41a1c80e8c4b37b,100,343,231,94,6,36,41,1659531057,1681268731,self,0x81b30ff521d1feb67ede32db726d95714eb00637,0x80c67432656d59144ceff962e8faf8926599bcf8,self
0x74ad48c64a02dce26e5701f99c54cf035b57cb2b,100,288,288,95,5,47,53,1664300123,1665777375,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x80c67432656d59144ceff962e8faf8926599bcf8
0x9ecb35bbb7536f47bcb964fbc086de4882bbec85,100,343,232,93,7,32,37,1659530101,1683771330,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0x9ec7306ad310b37b20c838c028ff298583e0c6b3,100,343,232,94,6,31,40,1659519522,1683771208,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0x381eb4db4ca2e0c0105725222137128df370864d,100,343,231,95,5,32,40,1659537887,1681283350,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8
0x08b40874e248460c8ee5e4da2601f17cff8402e2,100,231,231,93,7,31,39,1669209062,1681280470,0xe6482993b00dcab286da292bd922835de3c7e6ed,self,0x80c67432656d59144ceff962e8faf8926599bcf8,self
0xe6482993b00dcab286da292bd922835de3c7e6ed,100,343,231,93,7,29,38,1659546934,1683525957,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x864edff094a4974ce2f665aad92e8d05ed5989cb
0x515a4e8ae17036eddd69d8dd40a1d3a9b6abce2a,100,343,231,94,6,31,40,1659547175,1681280515,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x80c67432656d59144ceff962e8faf8926599bcf8
0xd28bf300ebe11d247fa49cebbedf64e41fc421dc,100,343,231,93,7,31,39,1659544796,1681286381,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x7f8d6b57f261732321527f033c026eb93991452f
0x5668c27a1ae23c802add3470ebd16293b870225a,100,343,231,96,4,34,40,1659534777,1680761282,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x82d7587009e1d726d58d37dc35cfcbcf236f56be
0x8a65892cd4476ab4b4c8c695c40f34e1fc6c3049,100,391,391,100,0,42,58,1655391621,1666420294,self,0x065e8a87b8f11aed6facf9447abe5e8c5d7502b6,self,0x79bc8bd53244bc8a9c8c27509a2d573650a83373
0xd63fd3bc40aa46a22cb955999b2ab616752027fa,100,231,231,94,6,36,41,1669170748,1681269361,0x9ec7306ad310b37b20c838c028ff298583e0c6b3,self,self,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8
0xacfb239204165bf3136522124341bc160caaf478,100,257,257,97,3,49,51,1666957292,1670123070,self,0x66a480c57897b085e8d4970aa7b5444ac2b55eba,self,0xcac0c6032443ca1740d99af264a01f7685d066e7
0x4b9f271c415817cac709c698a89832175dd70a3e,100,235,229,99,1,44,56,1668886903,1670322662,0x80c67432656d59144ceff962e8faf8926599bcf8,self,self,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b
0x91bb8599ff1f45cc4c4d02c680d47ea26fc15304,100,343,231,93,7,32,37,1659543323,1684461537,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x52629961f71c1c2564c5aa22372cb1b9fa9eba3e
0x267380c89d03cac340e6f77200c14634ff9a8cf5,91,48,0,88,3,0,0,1685034283,1689122801,self,0x31f88a359a045aba182a3e1d05ceaa5a5b0f5912,self,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b
0x675386e659ef8cddfb859a43b925fb87f6bfda48,57,269,244,53,4,7,8,1665922058,1689147989,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b
0xf53c20708e9dbc2fb6798cd8a6f78da4df4d6f78,100,290,276,98,2,52,48,1664108736,1666967540,self,0x2e42f214467f647fe687fd9a2bf3baddfa737465,self,0xcce7819d65f348c64b7beb205ba367b3fe33763b
0x3b6c3d30cd71317f9fe0e1ec7788e6e13b2bc928,100,431,431,100,0,46,54,1651953709,1666177517,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0xc36442b4a4522e871399cd717abdd847ab11fe88
0xe3f192a600e26828c87a55ca17a96f7ba2c8010f,100,523,523,92,8,38,36,1644012729,1663240426,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,self,0x296f55f8fb28e498b858d0bcda06d955b2cb3f97
0x14b76966dd9b45fd20e42f6e60384733184c2712,100,268,268,79,21,45,55,1666004627,1668876020,0xefe2054ff5cfc4c9806fce582d4edddd3b5bde93,self,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
0x7fe94a198c37b49d54c2f86676b6510562f4bfed,100,249,249,98,2,35,40,1667666488,1679565038,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,self,self,0x302f746ee2fdc10ddff63188f71639094717a766
0xff8a7fe3d801e49ff0120e99a4170cf5003fd85d,100,583,583,99,1,24,39,1638815894,1681481297,self,0xe592427a0aece92de3edee1f18e0157c05861564,self,0x8700daec35af8ff88c16bdf0418774cb3d7599b4
0x62914787256825f0efad55a61a1687c8f6f413f5,100,99,99,100,0,17,28,1680601404,1685523488,self,0x1111111254eeb25477b68fb85ed929f73a960582,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0xa106fed488743b86740f67f60730b49e8f9cca9a,8,406,406,7,1,1,6,1654052257,1686744575,self,0x8261057e0fd7adcbc7e95cd8657c22e8fe4e24e7,self,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc
0xbf530634f854038ba3cf8ed3a0f9f1c5d78da3c1,100,313,313,97,3,23,31,1662150862,1680817406,self,0x2616b692e48ca9e9c1b588cea5c23187f4736132,self,0x704047d7f849c087a01ef8044b6e9f7aeaf0ae5e
0x88475f1edfac5501cf13dfee42eab6388812c93b,48,361,361,48,0,8,11,1658006026,1689116471,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0xc2c862322e9c97d6244a3506655da95f05246fd8
0x71f9f33062b4247200b78c729ff834f4362b4ba8,100,363,363,100,0,43,57,1657784877,1664992145,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x794a61358d6845594f94dc1db02a252b5b4814ad
0xac077aac14f714e640f70a981bc59ad88f2b9e03,100,381,368,99,1,49,51,1656237007,1660109253,self,0x86ca30bef97fb651b8d866d45503684b90cb3312,self,0x0c84331e39d6658cd6e6b9ba04736cc4c4734351
0x68546e7d615eb63dc2b40a94069dcf10dbb9ec77,100,343,231,94,6,31,40,1659541272,1681281895,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8
0x4638e24c6bfc20703f4c0c985c23f0ebd1a0581b,100,343,232,94,6,30,41,1659531889,1681276810,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8
0x79ca0728f940f366b43d85ee0c40b288bcdcd71c,100,343,232,95,5,30,40,1659507171,1681267021,self,0x81b30ff521d1feb67ede32db726d95714eb00637,self,0x80c67432656d59144ceff962e8faf8926599bcf8
0x2b61dd81030932d370cabf960663a5d010d17722,100,343,232,95,5,31,43,1659516880,1681270291,self,0x81b30ff521d1feb67ede32db726d95714eb00637,0x7792789db97dad51d712698b740261aa3624a4ce,self
0x40ae1f6d9f44ea53f29ebb8c95b21185b3e0f39e,100,404,405,100,0,43,57,1654231702,1668399617,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x4200000000000000000000000000000000000042
0x437015c3ca391c057de15cd40a27a5f75b94e199,100,362,362,100,0,6,13,1657876830,1687500809,self,0x7f5c764cbc14f9669b88837ca1490cca17c31607,self,0x52629961f71c1c2564c5aa22372cb1b9fa9eba3e
